2020-07-30 14:44:24,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on 11 August 11AM\n@IIMAhmedabad @IIMKsp @IIM_Bangalore @IIML @IIMKozhikode @iimag @IIMC_In\xe2\x80\xa6'
2020-07-30 14:42:39,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 14:41:37,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 14:40:11,"b""Energy efficiency is the key...storing, sparing, reusing, let's work on it for a sustainable living @TiEBangalore\xe2\x80\xa6 https://t.co/rPccjFYHmM"""
2020-07-30 14:38:35,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 14:15:57,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-30 14:14:47,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-30 14:10:39,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 14:07:55,b'RT @Iftikharfariha: #COVID__19: @IIMC_India\nhas decided to skip entrance exams this  year. Admissions will be done on the basis of marks sc\xe2\x80\xa6'
2020-07-30 14:04:44,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-30 13:52:18,b'RT @Iftikharfariha: #COVID__19: @IIMC_India\nhas decided to skip entrance exams this  year. Admissions will be done on the basis of marks sc\xe2\x80\xa6'
2020-07-30 13:31:44,b'@AKASHGA77658632 @iimckottayam @IIMC_India @YadavAnubhuti @MamtaVarma1 @ProfSanjay_Mcu @snambudiripad\xe2\x80\xa6 https://t.co/AcK8Mojjef'
2020-07-30 13:28:43,b'@gooner_neg @Iftikharfariha @IIMC_India @IIMCAA Agree!!'
2020-07-30 13:22:46,b'@Iftikharfariha @IIMC_India @IIMCAA Bad decision'
2020-07-30 12:51:11,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-30 12:44:12,"b'RT @akaGJS: Probably the first time ever, there will be no entrance exam for @IIMC_India. Admissions to the #journalism on basis of marks s\xe2\x80\xa6'"
2020-07-30 12:31:09,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 12:22:18,"b'RT @kg_suresh: Today 12 noon, organised by @PIB_India &amp; Regional Outreach Bureau, Dehradun, Min of Information &amp; Broadcasting, Govt of Indi\xe2\x80\xa6'"
2020-07-30 12:18:51,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-30 12:00:56,"b'Shri @subrahyd, Secretary, Ministry of Social Justice &amp; Empowerment, Govt. of India, graced we the #IIS-OTs &amp; share\xe2\x80\xa6 https://t.co/fwIwlBlt1a'"
2020-07-30 12:00:20,"b'RT @kg_suresh: Today 12 noon, organised by @PIB_India &amp; Regional Outreach Bureau, Dehradun, Min of Information &amp; Broadcasting, Govt of Indi\xe2\x80\xa6'"
2020-07-30 11:51:10,b'@iimckottayam @IIMC_India @YadavAnubhuti @apradhan1968 @MamtaVarma1 @ProfSanjay_Mcu @snambudiripad @SurbhiDahiyaEJ\xe2\x80\xa6 https://t.co/mSVIpXmRVk'
2020-07-30 11:46:09,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
